qs1,qs2,qs3,qs4,qs5,merge1,partition_sort
0.003989696502685547,0.005986690521240234,0.005981922149658203,0.005988121032714844,0.006981372833251953,0.005980730056762695,0.0029959678649902344
0.003965854644775391,0.004987001419067383,0.00598454475402832,0.005979776382446289,0.0049877166748046875,0.0059833526611328125,0.002991914749145508
0.003991127014160156,0.006947994232177734,0.0060160160064697266,0.006981611251831055,0.005983591079711914,0.00797891616821289,0.0029916763305664062
0.003987789154052734,0.005986213684082031,0.005950927734375,0.006011962890625,0.00698089599609375,0.006983757019042969,0.001998424530029297
0.003989458084106445,0.005991458892822266,0.006970405578613281,0.005982637405395508,0.005986928939819336,0.0059814453125,0.0019948482513427734
0.0029942989349365234,0.004987955093383789,0.005980491638183594,0.004986286163330078,0.0059812068939208984,0.008949995040893555,0.0030181407928466797
0.0049860477447509766,0.006988048553466797,0.0069561004638671875,0.006973981857299805,0.005984067916870117,0.006981372833251953,0.001995086669921875
0.003989696502685547,0.006009578704833984,0.00598454475402832,0.005988597869873047,0.00598907470703125,0.006970882415771484,0.002997159957885742
0.003984928131103516,0.0069866180419921875,0.0049550533294677734,0.005983829498291016,0.006982088088989258,0.005983114242553711,0.0029935836791992188
0.00498509407043457,0.005986928939819336,0.0059816837310791016,0.005984067916870117,0.0049800872802734375,0.005978822708129883,0.0029654502868652344
0.002992391586303711,0.005983591079711914,0.005980730056762695,0.00498509407043457,0.006983041763305664,0.006982564926147461,0.002991199493408203
0.003992557525634766,0.0059854984283447266,0.005980253219604492,0.005983829498291016,0.005985736846923828,0.0069806575775146484,0.0019936561584472656
0.0049896240234375,0.005980730056762695,0.005983829498291016,0.006982326507568359,0.005983829498291016,0.005983114242553711,0.002991914749145508
0.003989458084106445,0.004987001419067383,0.0059854984283447266,0.005985260009765625,0.006980180740356445,0.006981611251831055,0.001994609832763672
0.00299072265625,0.0059814453125,0.005985736846923828,0.006948232650756836,0.008975744247436523,0.008975982666015625,0.003989696502685547
0.00498652458190918,0.007012367248535156,0.006983757019042969,0.005986213684082031,0.00596308708190918,0.006994962692260742,0.002994537353515625
0.003989696502685547,0.00598907470703125,0.0059814453125,0.005953073501586914,0.005984306335449219,0.006978511810302734,0.0029621124267578125
0.004022121429443359,0.005988597869873047,0.005983591079711914,0.0069768428802490234,0.0059814453125,0.00698399543762207,0.002992868423461914
0.003988981246948242,0.005983591079711914,0.00797271728515625,0.005990028381347656,0.005984067916870117,0.005983829498291016,0.002991914749145508
0.004987001419067383,0.005983829498291016,0.005984783172607422,0.006980180740356445,0.005985260009765625,0.0069811344146728516,0.0029914379119873047
0.003989696502685547,0.005986452102661133,0.0059812068939208984,0.00698089599609375,0.005982160568237305,0.007978677749633789,0.0019969940185546875
0.003989696502685547,0.005986690521240234,0.005980730056762695,0.005984783172607422,0.006978273391723633,0.0059871673583984375,0.002991199493408203
0.0039920806884765625,0.004990577697753906,0.005980730056762695,0.0059812068939208984,0.00698399543762207,0.00698089599609375,0.0029921531677246094
0.003991603851318359,0.005980968475341797,0.005984783172607422,0.004986286163330078,0.005986690521240234,0.006982326507568359,0.0029883384704589844
0.004956245422363281,0.00601506233215332,0.005984067916870117,0.004986763000488281,0.005987644195556641,0.0059850215911865234,0.0019960403442382812
0.005984067916870117,0.0059833526611328125,0.005983829498291016,0.005984067916870117,0.005983829498291016,0.0069751739501953125,0.003964424133300781
0.004986763000488281,0.008975982666015625,0.007978439331054688,0.007978439331054688,0.009973526000976562,0.008976221084594727,0.002992391586303711
0.00498652458190918,0.008975982666015625,0.008975744247436523,0.006981611251831055,0.008975505828857422,0.008975982666015625,0.0029921531677246094
0.00498652458190918,0.008976221084594727,0.008975505828857422,0.008976459503173828,0.009973287582397461,0.00897526741027832,0.003989696502685547
0.005984306335449219,0.006981372833251953,0.007978200912475586,0.006981372833251953,0.008975505828857422,0.00797724723815918,0.003989696502685547
0.005984067916870117,0.007978439331054688,0.007978677749633789,0.008974552154541016,0.006011247634887695,0.0059812068939208984,0.0029916763305664062
0.00598454475402832,0.006982326507568359,0.0069539546966552734,0.007013082504272461,0.006949424743652344,0.00698089599609375,0.002992391586303711
0.003989219665527344,0.005984067916870117,0.004986286163330078,0.005018711090087891,0.005983114242553711,0.005984783172607422,0.0029916763305664062
0.004965066909790039,0.006006002426147461,0.004986286163330078,0.006981611251831055,0.004986286163330078,0.006978750228881836,0.002994537353515625
